0,1,3,4
GPL5054,"ID,GB_LIST,SEQUENCE,OLIGO_SOURCE",,
GPL4617,"ID,Index,Identifier,Identifier Source,Description,Sequence Type,SPOT_ID,ORF,gene_name,plasmid",ORF,entrez
GPL4720,"ID,Block,Column,Row,oligo_id,locus,ORF,description,SPOT_ID",ORF,entrez
GPL4400,"ID,ORF,Human Mature Sanger Registry Name,Human Sanger Accession Number(s),Mature miRNA Sequence",ORF,entrez
GPL4584,"ID,Array Row,Array Column,Spot Row,Spot Column,Name,GB_RANGE,ORF,Oligonucleotide name,SEQUENCE",ORF,entrez
GPL4824,"ID,ORF,ORF2,ORF3,SPOT_ID",ORF,entrez
GPL4523,"ID,SEQUENCE,SPOT_ID",,
GPL4051,"ID,Spot Type,Strand,Locus Gene ID,SEQUENCE,SPOT_ID,Chromosome Map Location",,
GPL4910,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL4911,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL4912,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL4913,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL4914,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL4915,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL4916,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL3596,"ID,GENE#,Gene_Description,ORF_INFO,SEQUENCE",,
GPL4415,"ID,ORF",ORF,entrez
GPL3584,"ID,GENE_SYMBOL,GB_ACC,GENE_NAME,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL5016,"ID,SEQUENCE,SPOT_ID,FlyBaseID/GeneBank,ORF",ORF,entrez
GPL5025,"ID,Probe_name,Probe_type,GB_ACC,Spot_ID,Description",GB_ACC,genbank
GPL4375,"ID,GENE_NAME,OLIGO_ID,PLATE_NAME,REFSEQ BLAST,REFSEQ_DES,GB BLAST,UNIGENE_ID,ENSEMBL_BLAST,ZFIN_ID,GB_ACC,SPOT_ID,META_ROW,META_COLUMN,ROW,COLUMN",GB_ACC,genbank
GPL4749,"ID,RANGE_GB,SEQUENCE,SPOT_ID,RANGE_START,RANGE_END,RANGE_STRAND",,
GPL4488,"ID,Block,Column,Row,Spot ID,ORF,SPOT_ID,Gene Symbol,SEQUENCE",Gene Symbol,symbol
GPL4941,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4942,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4943,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4944,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4945,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4946,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4947,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4948,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4949,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4950,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4951,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4952,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4953,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4954,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4955,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4956,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4957,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4958,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4959,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4960,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4961,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4962,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4963,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4964,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4965,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4966,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4967,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4968,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4970,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4971,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4972,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4973,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4974,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4975,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4976,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4977,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4978,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL5008,"ID,ORF,Description,SPOT_ID",ORF,entrez
GPL4931,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4932,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4933,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4934,"ID,DESIGN_ID,COORDINATES,SEQUENCE,GB_RANGE",,
GPL4995,"ID,GENE,ORF,ORF,ORF,SPOT_ID",GENE,entrez
GPL4980,"ID,PROBE_ID,LOCUS,RANGE_START,RANGE_END,RANGE_STRAND,GB_RANGE,SEQUENCE,ORGANISM,ORF,SPOT_ID",ORF,entrez
GPL4981,"ID,GB_ACC,GENE_NAME,SPOT_IDENTIFIER,TIP_ID,M_ROW,M_COLUMN,SPOT_ID",GB_ACC,genbank
GPL4982,"ID,GB_ACC,GENE_NAME,SPOT_IDENTIFIER,TIP_ID,M_ROW,M_COLUMN,SPOT_ID",GB_ACC,genbank
GPL4983,"ID,GB_ACC,GENE_NAME,SPOT_IDENTIFIER,TIP_ID,M_ROW,M_COLUMN,SPOT_ID",GB_ACC,genbank
GPL4984,"ID,GB_ACC,GENE_NAME,SPOT_IDENTIFIER,TIP_ID,M_ROW,M_COLUMN,SPOT_ID",GB_ACC,genbank
GPL4985,"ID,GB_ACC,GENE_NAME,SPOT_IDENTIFIER,TIP_ID,M_ROW,M_COLUMN,SPOT_ID",GB_ACC,genbank
GPL4986,"ID,GB_ACC,GENE_NAME,SPOT_IDENTIFIER,TIP_ID,M_ROW,M_COLUMN,SPOT_ID",GB_ACC,genbank
GPL4987,"ID,GB_ACC,GENE_NAME,SPOT_IDENTIFIER,TIP_ID,M_ROW,M_COLUMN,SPOT_ID",GB_ACC,genbank
GPL4979,"ID,GB_ACC,oligo_id,ensembl_gene_id,genbank_accession_id,SEQUENCE,REFSEQ,description,oligo_type,oligo_exon_or_transcript,chromosome (oligo),homolog_human,homolog_mouse,GO_biological_process,GO_molecular_function,GO_cellular_component,SPOT_ID",GB_ACC,genbank
GPL4938,"ID,GB_ACC,CLONE_ID,SEQUENCE",GB_ACC,genbank
GPL3931,"ID,Row,Col,ProbeUID,ControlType,ProbeName,Staphylococcus_ aureus_N315(NC_002745),Staphylococcus_ aureus_Mu50(NC_002758),Staphylococcus_ aureus_COL(COL),Staphylococcus_ aureus_MW2(NC_003923),ORF,ORF,ORF,ORF,SPOT_ID",ORF,entrez
GPL4059,"ID,SPOT_ID,Putative annotation,SubarrRow,SubarrCol,Row,Column",,
GPL4926,"ID,Block,Column,Row,Name,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL4940,"ID,ORF,kind,genename,colibri,operon,map (centisome),GeneChip,SWPRO,SWPRank,N-abd,Rank,Function",ORF,entrez
GPL4733,"ID,Name,GENE_SYMBOL,SEQUENCE,GB_ACC",GENE_SYMBOL,symbol
GPL4902,"ID,GeneChip Array,ORGANISM,Probe_Pairs,ORF,Descriptions,SPOT_ID",ORF,entrez
GPL4917,"ID,Name,SEQUENCE,GB_ACC",GB_ACC,genbank
GPL4918,"ID,name,Name,SEQUENCE,GB_ACC",GB_ACC,genbank
GPL3501,"ID,TNO_ID,MetaRow,MetaCol,Row,Col,Plate,Oligo_ID,Oligo name,ORF_name,Gene_symbol,Organism,GB_ACC,Oligo Description,GI,PT_GI,SPOT_ID",GB_ACC,genbank
GPL3477,"ID,CONTAINER,DESIGN_NOTE,SELECTION_CRITERIA,SEQ_ID,SEQUENCE,MISMATCH,MATCH_INDEX,FEATURE_ID,ROW_NUM,COL_NUM,PROBE_CLASS,PROBE_ID,POSITION,SPOT_ID,X,Y",,
GPL4574,"ID,CGD ortholog ORF19,CGD ortholog ID,CGD ortholog description,SGD ortholog ID,SGD ortholog name,SGD ortholog description,Ortholog ORF19 ID GenBank,Ortholog Gene Name GenBank,Ortholog Product GenBank,Ortholog Description GenBank,SEQUENCE,SPOT_ID",,
GPL4593,"ID,GB_ACC,GENE_SYMBOL,SEQUENCE_TYPE,Block,Column,Row",GENE_SYMBOL,symbol
GPL4758,"ID,Block,Column,Row,Internal_ID,ORF,SPOT_ID,Name",ORF,entrez
GPL4782,"ID,Marker Symbol,GB_ACC,GB_ACC,Description,SPOT_ID",GB_ACC,genbank
GPL4783,"ID,Gene Symbol,GB_ACC,GB_ACC,Description,SPOT_ID,SEQUENCE",GB_ACC,genbank
GPL4883,"ID,GB_LIST,SPOT_ID,Gene Symbol,SEQUENCE,ensembl_gene_id,ensembl_transcript_id,oligo_exon_or_transcript,oligo_type,Chromosome,Description,Gene,GO_molecular_function,GO_cell_location,GO_biological_process",Gene Symbol,symbol
GPL4885,"ID,GB_LIST,CLONE_ID,SPOT_ID,Gene Symbol,oligo_type,transcript_Ensembl,gene_Ensembl,Description,Riken_full_length_clone,SEQUENCE",Gene Symbol,symbol
GPL4886,"ID,GB_LIST,SPOT_ID,Gene Symbol,SEQUENCE,gene_id_emsembl,transcript_id_ensembl,oligo_exon_or_transcript,oligo_type,Chromosome,Description,Gene,GO_biological_process,GO_cell_location,GO_molecular_function",Gene Symbol,symbol
GPL4594,"ID,Meta Row,Meta Column,Row,Column,OLIGO_ID,SPOT_ID,GB_ACC,human_RefSeq,mouse_RefSeq,Description",GB_ACC,genbank
GPL4816,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4822,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4823,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4825,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4827,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4828,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4829,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4830,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4831,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4832,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4833,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4834,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4835,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4836,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4837,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4838,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4839,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4841,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4842,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4843,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4844,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4845,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4846,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4847,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4848,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4849,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4850,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4851,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4852,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4853,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4854,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4855,"ID,X,Y,CHROMOSOME,POSITION,STRAND,SEQUENCE,FREQUENCY",,
GPL4872,"ID,Gene ID,GB_ACC,SPOT_ID,Description,SEQUENCE",GB_ACC,genbank
GPL4873,"ID,ORF,COMMON",ORF,entrez
GPL4868,"ID,GB_ACC,SPOT_ID,GENE_SYMBOL",GENE_SYMBOL,symbol
GPL4870,"ID,GB_LIST,SPOT_ID,SEQUENCE,Description,oligo_exon_or_transcript,oligo_type,chromosome(oligo),chromosomal_coordinate,Gene,UniGene,ensembl_gene_id,ensembl_transcript_id,GO_molecular_function,GO_biological_process,GO_cellular_component",,
GPL4840,"ID,Feature ID,GB_ACC",GB_ACC,genbank
GPL4318,"ID,ROW,COLUMN,OLIGO_ID,SEQUENCE,ORF,SPOT_ID",ORF,entrez
GPL4653,"ID,SEQ_UNIQUE,GI_NUMBER,SPOT_ID,COMMENTS",,
GPL4863,"ID,EntrezGeneID,GeneSymbol,GB_ACC,PROBE_DERIVED_FROM_TRANSCRIPT,RosettaGeneModelID",EntrezGeneID,entrez
GPL4864,"ID,EntrezGeneID,GeneSymbol,GB_ACC,PROBE_DERIVED_FROM_TRANSCRIPT,RosettaGeneModelID",EntrezGeneID,entrez
GPL4614,"ID,CHROMOSOME,START,SEQUENCE",,
GPL4064,"ID,GB_ACC,NAME,BLOCK,COLUMN,ROW,WellNumber,Replicate,Pin,slideabsx,slideabsy,Left_Primer,Right_Primer,SPOT_ID,PCR_Size",GB_ACC,genbank
GPL4315,"ID,Name,Block,Row,Column,Status,SEQUENCE,SPOT_ID,Description",,
GPL4817,"ID,PROBE_ID,CONTAINER,SEQ_ID,SEQUENCE,MISMATCH,PROBE_CLASS,POSITION,X,Y,SPOT_ID",,
GPL4826,"ID,SEQUENCE,GC%,Internal Repeat Score,Self-Annealing Score,Primary Strain,Primary Target,Common Name of Primary Target,Gene Symbol,Strain MC2 155",Gene Symbol,symbol
GPL3437,"ID,GB_ACC,CLONE_ID,SPOT_ID,SEQUENCE",GB_ACC,genbank
GPL4794,"ID,GENE,SEQUENCE,TYPE,GC",GENE,entrez
GPL4795,"ID,POSITION,STRAND,SEQUENCE,CRT,GC",,
GPL4806,"ID,ARRAY_ROW,ARRAY_COLUMN,ROW,COLUMN,NEW_CHIP_ID,OLIGO_NAME,GENE_REPRESENTED,GENE_NAME,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL4808,"ID,SPOT_ID,SEQUENCE,GB_ACC,GB_LIST1,GB_LIST2",GB_ACC,genbank
GPL4508,"ID,Block,Column,Row,Name,ORF,SPOT_ID",ORF,entrez
GPL4798,"ID,BLOCK,COLUMN,ROW,INTERNAL_ID,GENE_SYMBOL,GB_ACC,SPOT_ID,UNIGENE,SEQUENCE",GENE_SYMBOL,symbol
GPL4799,"ID,Oligo ID,TC,GB_ACC,SPOT_ID,Description,Block,Row,Column",GB_ACC,genbank
GPL4803,"ID,Probe,Type,GB_ACC,GeneSymbol,GENE,Species,SPOT_ID",GENE,entrez
GPL4335,"ID,GeneChip Array,ORGANISM,Annotation Date,Sequence Type,Sequence Source,SPOT ID,Target Description,Genome Version,GB_ACC,ORF,SPOT_ID,Annotation Description",GB_ACC,genbank
GPL4370,"ID,GB_ACC,Gene Name,SEQUENCE,Gene Symbol,SPOT_ID",GB_ACC,genbank
GPL4384,"ID,Gene_ID,GB_ACC,Description,ORGANISM,SEQUENCE,SPOT_ID",GB_ACC,genbank
GPL4418,"ID,mrow,mcol,row,col,ORF",ORF,entrez
GPL4603,"ID,block,col,row,compugen,genename,Plate,Location,GB_ACC,SPOT_ID,UniGene_ID,description,GeneOntology1,GeneOntology2,GeneOntologyCompugen,Unigene.Name.Compugen,Human_prot_simil_id,Human_simil_descp,Human_prot_identity,Mouse_prot_simil_id,Mouse_simil_descp,Mouse_prot_identity,HomoloGene.ID.Human,HomoloGene.Name.Human,HomoloGene.ID.Mouse,HomoloGene.Name.Mouse,TGI.Name,Chromosome,Sequences",GB_ACC,genbank
GPL4774,"ID,CGEN,UG,SYMBOL,SPOT_ID,GB_ACC",GB_ACC,genbank
GPL4690,"ID,CLONE_ID,SPOT_ID",,
GPL4682,"ID,SPOT_ID,RANGE_START,RANGE_END,Description",,
GPL4033,"ID,GENOME_ACC,GB_RANGE,SEQUENCE,ORGANISM",,
GPL4034,"ID,GENOME_ACC,GB_RANGE,SEQUENCE,ORGANISM",,
GPL4773,"ID,Location,Name,ORF,SGD_ID,Description,SPOT_ID",ORF,entrez
GPL4781,"ID,Name,GB,MWG_GB,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL4599,"ID,GENE_SYMBOL,GENE_ID,GENBANK_ACC,NG_PROMOTER,CHROMOSOME,RANGE_GB,RANGE_STRAND,RANGE_START,RANGE_END",GENE_SYMBOL,symbol
GPL4704,"ID,GENE_SYMBOL,GENE_ID,GENBANK_ACC,NG_PROMOTER,CHROMOSOME,RANGE_STRAND,RANGE_START,RANGE_END,RANGE_GB,SPOT_ID",GENE_SYMBOL,symbol
GPL3385,"ID,GB_ACC,ORGANISM,SPOT_ID",GB_ACC,genbank
GPL4689,"ID,reporterId,clusterId,geneSymbol,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL4757,"ID,Gene Symbol,GB_ACC (ref),GB_ACC (var),GB_LIST,PT_ACC,Event",Gene Symbol,symbol
GPL4613,"ID,CHR,RANGE_GB,RANGE_START,SEQUENCE",,
GPL4619,"ID,CHROMOSOME,START,SEQUENCE",,
GPL4711,"ID,Gene,GB_ACC,Marker-type,Catagories,SEQUENCE",GB_ACC,genbank
GPL4712,"ID,ID_gene,Gene,GB_ACC",GB_ACC,genbank
GPL4742,"ID,GB_ACC,GENE_ID,GENE_SYMBOL,CHROMOSOME,SPLICE_ID,LOCAL_SPLICE_ID,INTRON,COPIES,SPOT_ID",GENE_SYMBOL,symbol
GPL4743,"ID,GB_ACC,GENE_ID,GENE_SYMBOL,CHROMOSOME,SPLICE_ID,LOCAL_SPLICE_ID,SPLICE_EVENTS,INTRON,COPIES",GENE_SYMBOL,symbol
GPL4744,"ID,GB_ACC,GENE_ID,GENE_SYMBOL,CHROMOSOME,SPLICE_ID,LOCAL_SPLICE_ID,SPLICE_EVENTS,INTRON,COPIES",GENE_SYMBOL,symbol
GPL3364,"ID,Systematic,Common,Map,Framework,probe type,cDNA support,frequency,SPOT_ID",,
GPL4600,"ID,SEQ_ID,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END",,
GPL4727,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION",GENE_SYMBOL,symbol
GPL4728,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION",GENE_SYMBOL,symbol
GPL4736,"ID,BLOCK,COLUMN,ROW,INTERNAL_ID,GENE_SYMBOL,GB_ACC,UNIGENE,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL4741,"ID,GB_LIST,GI,Species Scientific Name,Annotation Date,Sequence Type,Sequence Source,Target Description,Representative Public ID,Gene Title,Gene Symbol,ENTREZ_GENE_ID,RefSeq Transcript ID,Gene Ontology Biological Process,Gene Ontology Cellular Component,Gene Ontology Molecular Function,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL4522,"ID,SEQUENCE,CNAG",,
GPL4730,"ID,Name,ORF,SEQUENCE",ORF,entrez
GPL4715,"ID,BLOCK,COLUMN,ROW,INTERNAL_ID,ACCESSION,SANGER_ID,SANGER_REF,CLONE_ID,SPOT_ID,SEQUENCE",,
GPL4716,"ID,BLOCK,COLUMN,ROW,INTERNAL_ID,ACCESSION,SANGER_ID,SANGER_REF,CLONE_ID,SPOT_ID,SEQUENCE",,
GPL4717,"ID,BLOCK,COLUMN,ROW,INTERNAL_ID,ACCESSION,SANGER_ID,SANGER_REF,CLONE_ID,SPOT_ID,SEQUENCE",,
GPL4718,"ID,BLOCK,COLUMN,ROW,INTERNAL_ID,ACCESSION,SANGER_ID,SANGER_REF,CLONE_ID,SPOT_ID,SEQUENCE",,
GPL4719,"ID,BLOCK,COLUMN,ROW,INTERNAL_ID,GENE_SYMBOL,GB_ACC,UNIGENE ID,SPOT_ID,SEQUENCE",GENE_SYMBOL,symbol
GPL3635,"ID,Row,Col,ProbeName,Biosequence Type,Reporter Usage,Control Type,Target Sequence,HitAcc,HitDef,Evalue,cDNA Abundance,SPOT_ID",,
GPL3636,"ID,Row,Col,ProbeName,Biosequence Type,Reporter Usage,Control Type,Target Sequence,HitAcc,HitDef,Evalue,cDNA Abundance,SPOT_ID",,
GPL4685,"ID,GB_LIST,SPOT_ID,Species Scientific Name,Annotation Date,Sequence Type,Representative Public ID,Gene Title,Gene Symbol,Entrez Gene,RefSeq Transcript ID,Gene Ontology Biological Process,Gene Ontology Cellular Component,Gene Ontology Molecular Function",Entrez Gene,entrez
GPL4721,"ID,GB_ACC,ALT_ID,SPOT_ID",GB_ACC,genbank
GPL3651,"ID,Row,Column,ORF,SEQUENCE,Length,MW,Tm,SPOT_ID",ORF,entrez
GPL3721,"ID,GB_ACC,WZ,SEQUENCE",GB_ACC,genbank
GPL4132,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4136,"ID,SPOT_ID,GeneName,AlternateGeneName,SEQUENCE,ORGANISM_,ORF",ORF,entrez
GPL4137,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4138,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4139,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4140,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4141,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4142,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4143,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4144,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4151,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4152,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4153,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4154,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4155,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4156,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4157,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4158,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4159,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4160,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4161,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4162,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4163,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4164,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4165,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4166,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4167,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4168,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4169,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4170,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4171,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4172,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4173,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4174,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4175,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4176,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4177,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4178,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4179,"ID,PROBE_ID,SEQUENCE,RANGE_ACCESSION,RANGE_START,RANGE_END",,
GPL4180,"ID,PROBE_ID,SEQUENCE",,
